store_id,store_name,city,region,store_type,product_name,category,brand,unit_cost,unit_price,margin_pct,regular_customers,new_customers,loyalty_customers,cash_payments,card_payments,total_transactions,total_units_sold,avg_unit_price,avg_discount_pct,total_cost,gross_revenue,total_discount_given,net_revenue,gross_profit,regular_customers.1,new_customers.1,loyalty_customers.1,cash_payments.1,card_payments.1,total_returns,total_units_returned,total_refunded,defective_returns,wrong_item_returns,dissatisfied_returns,return_rate_pct,current_stock,reorder_level,last_restocked,days_since_restock,stock_status,suppliers,est_days_stock_remaining,first_sale_date,last_sale_date,_processed_at,_pipeline_version,_n_transforms
2,Midtown Express,New York,Northeast,Express,Nike T-Shirts Model-346,Clothing,Nike,16.22,49.17,67.01,1,0,1,3,0,4,17,918.02,8.75,275.74,11644.06,1407.966,10236.09,15330.6,1,0,1,3,0,1,1,1057.83,0,0,0,25.0,350.0,14.0,2024-04-25,760.0,OK,Supplier A,20732.4,2022-01-03,2024-10-06,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,IKEA Furniture Model-979,Home,Ikea,169.42,420.27,59.69,1,0,0,1,0,3,13,942.27,6.67,2202.46,11630.59,1670.556,9960.03,10047.05,1,0,0,1,0,0,0,0.0,0,0,0,0.0,300.0,40.0,2023-10-30,938.0,OK,Supplier B,14353.8,2022-06-04,2024-02-16,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Beverages Model-293,Food,Various,1.66,7.67,78.36,1,0,0,0,1,1,7,1658.08,0.0,11.62,11606.56,0.0,11606.56,11594.94,1,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,2836.0,2024-06-15,2024-06-15,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-448,Beauty,L'Oreal,19.09,60.08,68.23,0,0,0,1,0,1,6,1930.35,0.0,114.54,11582.1,0.0,11582.1,11467.56,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,2836.0,2023-07-24,2023-07-24,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Dell Laptops Model-880,Electronics,Dell,480.88,1017.39,52.73,1,0,1,1,0,3,13,1238.97,13.33,6251.44,11554.37,1840.4375,9713.93,9855.17,1,0,1,1,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2023-06-18,2024-05-28,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Fiction Model-547,Books,Various,8.7,18.78,53.67,1,0,0,0,0,3,10,814.59,1.67,87.0,11507.45,2.987,11504.46,8058.9,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2023-03-20,2024-11-30,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Levi's Jeans Model-783,Clothing,Levi'S,37.82,91.37,58.61,0,0,2,2,0,3,12,819.01,0.0,453.84,11499.48,0.0,11499.48,9374.28,0,0,2,2,0,0,0,0.0,0,0,0,0.0,401.0,29.0,2023-04-23,1128.0,OK,Supplier A,15605.6,2023-01-03,2024-04-14,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-843,Electronics,Apple,861.53,1158.44,25.63,0,0,1,1,2,3,9,1447.01,3.33,7753.77,11493.39,423.991,11069.4,5269.32,0,0,1,1,2,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-10-18,2023-08-17,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-372,Beauty,L'Oreal,17.43,58.61,70.26,0,0,0,0,1,1,8,1790.84,20.0,139.44,11461.38,2865.344,8596.04,14187.28,0,0,0,0,1,1,3,611.23,0,0,0,100.0,90.0,29.0,2023-06-08,1082.0,OK,Supplier A,2836.0,2024-11-13,2024-11-13,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Wilson Equipment Model-802,Sports,Wilson,51.2,137.06,62.64,0,0,1,1,0,1,9,1271.01,0.0,460.8,11439.09,0.0,11439.09,10978.29,0,0,1,1,0,0,0,0.0,0,0,0,0.0,369.0,17.0,2023-12-22,885.0,OK,Supplier A,2836.0,2024-03-20,2024-03-20,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Beverages Model-139,Food,Various,2.15,8.73,75.37,1,0,2,1,1,4,22,1036.19,6.67,47.3,11356.82,164.916,11191.9,22748.88,1,0,2,1,1,0,0,0.0,0,0,0,0.0,84.0,6.0,2024-05-04,751.0,OK,Supplier A,2684.2,2022-06-19,2024-05-22,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Wilson Equipment Model-175,Sports,Wilson,47.78,147.4,67.58,0,0,0,0,1,3,9,999.43,10.0,430.02,11345.18,2652.086,8693.09,8564.85,0,0,0,0,1,1,2,851.0,0,0,0,33.33,207.0,36.0,2023-08-25,1004.0,OK,Supplier B,5336.0,2022-12-29,2023-08-18,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Dell Laptops Model-737,Electronics,Dell,625.87,919.4,31.93,1,0,0,0,1,2,15,603.37,2.5,9388.05,11298.74,585.01,10713.73,-337.5,1,0,0,0,1,0,0,0.0,0,0,0,0.0,217.0,31.0,2024-10-22,580.0,OK,Direct,723.3,2024-07-16,2024-09-04,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Fiction Model-217,Books,Various,9.3,19.7,52.79,1,0,3,2,2,7,26,698.89,7.5,241.8,11249.61,835.0775,10414.53,17929.34,1,0,3,2,2,1,3,207.71,0,0,0,14.29,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-07-23,2024-10-09,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Dell Laptops Model-759,Electronics,Dell,562.41,1040.7,45.96,1,0,1,0,0,4,13,1135.35,3.75,7311.33,11244.35,729.408,10514.94,7448.22,1,0,1,0,0,1,3,893.6,1,0,0,25.0,211.0,22.0,2024-03-09,807.0,OK,Supplier B,17107.2,2022-01-10,2024-11-29,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Dell Laptops Model-423,Electronics,Dell,558.56,1026.89,45.61,0,0,1,0,1,2,11,1180.38,5.0,6144.16,11201.26,279.044,10922.22,6840.02,0,0,1,0,1,2,4,748.66,2,0,0,100.0,79.0,20.0,2023-10-29,939.0,OK,Supplier B,1479.5,2024-03-29,2024-10-21,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Nike T-Shirts Model-173,Clothing,Nike,12.48,41.2,69.71,0,0,0,0,1,2,8,1567.76,15.0,99.84,11114.82,1961.439,9153.38,12442.24,0,0,0,0,1,0,0,0.0,0,0,0,0.0,259.0,27.0,2023-07-18,1042.0,OK,Supplier A,8255.6,2022-12-12,2023-08-24,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-990,Electronics,Apple,907.74,1110.3,18.24,1,0,1,0,1,3,9,1414.84,16.67,8169.66,11108.27,2213.868,8894.4,4563.9,1,0,1,0,1,0,0,0.0,0,0,0,0.0,19.0,37.0,2023-03-28,1154.0,REORDER NOW,Direct,1617.1,2022-01-29,2024-03-05,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-379,Electronics,Apple,716.78,1173.35,38.91,1,0,1,0,2,4,27,613.43,16.25,19353.06,11084.29,2338.047,8746.24,-2790.45,1,0,1,0,2,0,0,0.0,0,0,0,0.0,265.0,12.0,2023-02-11,1199.0,OK,Supplier A,8048.1,2022-06-25,2024-09-22,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Wilson Equipment Model-634,Sports,Wilson,40.06,147.44,72.83,1,0,0,0,2,2,11,991.85,0.0,440.66,10999.58,0.0,10999.58,10469.69,1,0,0,0,2,1,1,762.67,0,0,0,50.0,478.0,34.0,2023-04-14,1137.0,OK,Supplier A,3259.1,2023-03-08,2023-05-22,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-141,Electronics,Apple,666.58,1247.08,46.55,0,0,0,1,0,1,8,1371.02,0.0,5332.64,10968.16,0.0,10968.16,5635.52,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,2836.0,2024-09-24,2024-09-24,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Beverages Model-240,Food,Various,1.71,7.6,77.5,0,0,1,1,1,3,14,801.85,12.5,23.94,10952.58,1403.183,9549.4,11201.96,0,0,1,1,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2023-04-16,2024-08-16,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-589,Electronics,Apple,764.14,1274.1,40.03,0,0,2,0,1,3,23,615.18,8.33,17575.22,10901.03,1172.2235,9728.81,-3426.08,0,0,2,0,1,0,0,0.0,0,0,0,0.0,387.0,43.0,2024-12-25,516.0,OK,Direct,12417.7,2022-05-30,2024-06-06,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Dell Laptops Model-706,Electronics,Dell,489.72,919.16,46.72,2,0,2,3,0,4,11,899.99,11.67,5386.92,10893.15,1494.201,9398.95,4512.97,2,0,2,3,0,0,0,0.0,0,0,0,0.0,376.0,27.0,2024-11-18,553.0,OK,Supplier B,7383.3,2023-03-10,2023-10-12,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-331,Beauty,L'Oreal,18.31,59.22,69.08,0,0,1,0,0,1,8,1511.95,10.0,146.48,10886.04,1209.56,9676.48,11949.12,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,2836.0,2022-03-25,2022-03-25,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Beverages Model-218,Food,Various,2.14,8.12,73.65,1,0,0,0,0,2,14,775.84,0.0,29.96,10861.69,0.0,10861.69,10831.8,1,0,0,0,0,1,2,1525.99,0,0,0,50.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-02-01,2024-02-23,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-954,Beauty,L'Oreal,16.21,54.48,70.25,0,0,1,1,0,1,8,1357.37,0.0,129.68,10858.96,0.0,10858.96,10729.28,0,0,1,1,0,0,0,0.0,0,0,0,0.0,163.0,10.0,2024-04-15,770.0,OK,Direct,2836.0,2024-07-18,2024-07-18,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Fiction Model-624,Books,Various,8.06,19.69,59.07,0,0,2,0,1,2,14,709.83,2.5,112.84,10833.26,468.605,10364.66,9824.78,0,0,2,0,1,1,3,1201.44,1,0,0,50.0,84.0,32.0,2023-07-31,1029.0,OK,Supplier A,2496.0,2023-10-11,2024-11-30,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Nike T-Shirts Model-293,Clothing,Nike,14.08,48.19,70.78,2,0,0,1,1,4,11,897.67,6.67,154.88,10822.01,112.488,10709.52,9719.49,2,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2023-02-26,2024-07-29,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Beverages Model-441,Food,Various,1.69,7.61,77.79,2,0,0,4,0,4,20,628.13,5.0,33.8,10718.19,982.289,9735.9,12528.8,2,0,0,4,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-01-10,2024-12-21,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Fiction Model-372,Books,Various,38.94,19.6,51.79,3,0,0,1,0,5,20,567.15,7.5,648.39,10703.45,780.076,9923.37,15185.01,3,0,0,1,0,1,2,1273.08,0,0,0,20.0,151.0,12.0,2024-02-22,823.0,OK,Supplier A,4288.4,2023-03-03,2024-09-21,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-316,Beauty,L'Oreal,18.59,65.91,71.79,0,0,0,1,1,3,11,1091.05,6.67,204.49,10697.85,699.15,9998.7,11797.06,0,0,0,1,1,1,3,1446.16,0,0,0,33.33,44.0,28.0,2024-08-27,636.0,OK,Direct,3272.0,2022-09-20,2024-12-16,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Dell Laptops Model-801,Electronics,Dell,491.92,868.92,43.39,1,0,0,1,1,3,16,829.19,10.0,7870.72,10696.88,709.032,9987.85,5396.32,1,0,0,1,1,0,0,0.0,0,0,0,0.0,342.0,7.0,2023-10-03,965.0,OK,Supplier A,17078.6,2022-05-01,2024-07-08,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Nike T-Shirts Model-882,Clothing,Nike,16.1,45.1,64.3,3,0,0,1,1,3,27,449.03,11.67,434.7,10696.06,1008.204,9687.86,11689.11,3,0,0,1,1,0,0,0.0,0,0,0,0.0,115.0,13.0,2023-11-03,934.0,OK,Supplier B,2900.6,2022-06-11,2024-04-22,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Wilson Equipment Model-925,Sports,Wilson,42.41,137.33,69.12,0,0,0,1,2,4,26,758.21,6.67,1102.66,10662.95,1510.6725,9152.28,18610.8,0,0,0,1,2,0,0,0.0,0,0,0,0.0,21.0,50.0,2023-06-25,1065.0,REORDER NOW,Supplier B,582.3,2022-03-31,2024-03-21,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-812,Beauty,L'Oreal,22.01,57.81,61.93,0,0,3,1,1,4,23,505.8,6.67,506.23,10545.17,409.5775,10135.59,11127.17,0,0,3,1,1,0,0,0.0,0,0,0,0.0,306.0,49.0,2023-09-24,974.0,OK,Supplier B,5641.0,2023-05-14,2024-07-11,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Wilson Equipment Model-597,Sports,Wilson,46.99,158.41,70.34,1,0,1,0,1,3,12,989.48,7.5,563.88,10474.9,604.2105,9870.69,11309.88,1,0,1,0,1,0,0,0.0,0,0,0,0.0,423.0,12.0,2024-10-18,584.0,OK,Supplier A,7966.5,2023-06-01,2024-01-13,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,IKEA Furniture Model-227,Home,Ikea,195.76,441.68,55.68,1,0,0,0,0,2,10,1152.98,10.0,1957.6,10426.94,1102.8175,9324.12,9572.2,1,0,0,0,0,0,0,0.0,0,0,0,0.0,370.0,5.0,2024-06-28,696.0,OK,Supplier B,14430.0,2023-10-21,2024-11-14,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-821,Beauty,L'Oreal,21.04,65.3,67.78,1,0,0,0,1,2,9,979.8,20.0,189.36,10412.24,224.226,10188.01,8628.84,1,0,0,0,1,0,0,0.0,0,0,0,0.0,7.0,22.0,2023-03-26,1156.0,REORDER NOW,Supplier A,101.1,2023-06-29,2023-11-06,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-144,Beauty,L'Oreal,18.33,59.4,69.14,1,0,1,1,1,3,24,468.9,8.33,439.92,10269.04,942.703,9326.34,10813.68,1,0,1,1,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-07-06,2024-10-02,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-123,Beauty,L'Oreal,19.55,60.81,67.85,0,0,1,0,1,1,7,1723.09,15.0,136.85,10252.39,1809.2445,8443.15,11924.78,0,0,1,0,1,1,3,525.52,0,0,0,100.0,395.0,34.0,2023-01-08,1233.0,OK,Supplier A,2836.0,2024-08-31,2024-08-31,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Nike T-Shirts Model-838,Clothing,Nike,17.39,47.46,63.36,1,0,0,0,2,3,20,1134.35,8.33,347.8,10232.88,1742.043,8490.84,22339.2,1,0,0,0,2,0,0,0.0,0,0,0,0.0,81.0,17.0,2024-11-14,557.0,OK,Supplier B,2154.6,2022-09-05,2024-02-19,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Nike T-Shirts Model-789,Clothing,Nike,15.05,46.57,67.68,3,0,1,3,0,5,27,345.74,3.0,406.35,10197.4,7.137,10190.26,8928.63,3,0,1,3,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-11-23,2024-03-12,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-316,Beauty,L'Oreal,38.94,58.9,60.83,1,0,0,0,0,1,8,1273.81,0.0,648.39,10190.48,0.0,10190.48,15185.01,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,2836.0,2024-08-21,2024-08-21,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-877,Beauty,L'Oreal,21.1,62.86,66.43,2,0,0,2,0,2,14,702.62,2.5,295.4,10186.92,144.715,10042.21,9541.28,2,0,0,2,0,0,0,0.0,0,0,0,0.0,381.0,7.0,2024-03-21,795.0,OK,Supplier B,3020.8,2024-06-19,2024-10-08,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Levi's Jeans Model-489,Clothing,Levi'S,46.13,98.34,53.09,1,0,0,1,2,4,30,457.97,13.33,1383.9,10174.71,1214.8185,8959.89,12355.2,1,0,0,1,2,0,0,0.0,0,0,0,0.0,320.0,41.0,2024-05-19,736.0,OK,Supplier B,6848.0,2022-12-12,2024-09-14,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Levi's Jeans Model-277,Clothing,Levi'S,38.94,94.18,61.22,0,0,0,0,0,2,8,1372.06,5.0,648.39,10172.66,646.775,9525.89,15185.01,0,0,0,0,0,2,6,977.26,1,0,0,100.0,396.0,26.0,2023-10-17,951.0,OK,Supplier B,11979.0,2022-10-16,2023-06-15,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Wilson Equipment Model-253,Sports,Wilson,56.43,145.65,61.26,1,0,0,1,0,2,17,818.31,7.5,959.31,10101.67,1278.204,8823.47,12951.96,1,0,0,1,0,1,1,1580.88,0,0,0,50.0,174.0,7.0,2024-01-18,858.0,OK,Supplier A,1443.2,2022-12-01,2023-04-21,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-892,Electronics,Apple,754.8,1254.37,39.83,0,0,2,0,1,2,11,954.08,2.5,8302.8,10077.14,229.86,9847.28,2192.08,0,0,2,0,1,1,1,538.52,0,0,0,50.0,98.0,26.0,2023-07-16,1044.0,OK,Supplier B,5211.8,2022-04-10,2023-11-16,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-266,Beauty,L'Oreal,21.16,59.93,64.69,1,0,0,0,1,2,12,1075.29,10.0,253.92,10076.62,1158.698,8917.92,12649.56,1,0,0,0,1,0,0,0.0,0,0,0,0.0,262.0,37.0,2023-02-24,1186.0,OK,Direct,8143.8,2022-09-22,2023-09-30,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-630,Electronics,Apple,844.09,1086.47,22.31,0,0,0,0,0,3,22,646.05,10.0,18569.98,10074.01,1038.384,9035.63,-4356.88,0,0,0,0,0,2,6,1195.09,0,0,0,66.67,104.0,7.0,2023-12-02,905.0,OK,Supplier A,709.1,2022-11-21,2023-04-20,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,IKEA Furniture Model-837,Home,Ikea,196.08,473.66,58.6,0,0,0,0,1,3,12,763.05,0.0,2352.96,10047.8,0.0,10047.8,6803.64,0,0,0,0,1,0,0,0.0,0,0,0,0.0,339.0,11.0,2023-06-11,1079.0,OK,Supplier B,13475.3,2022-01-27,2023-05-19,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Fiction Model-649,Books,Various,8.32,19.19,56.64,1,0,1,1,2,4,17,869.71,7.5,141.44,10030.93,1644.2405,8386.69,14643.63,1,0,1,1,2,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-02-02,2023-10-30,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-930,Beauty,L'Oreal,38.94,62.23,73.18,1,0,0,1,0,2,7,1476.91,2.5,648.39,10015.27,288.452,9726.82,15185.01,1,0,0,1,0,1,1,791.01,0,0,0,50.0,373.0,47.0,2024-09-23,609.0,OK,Direct,3943.1,2023-06-07,2023-08-20,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,IKEA Furniture Model-308,Home,Ikea,201.34,452.64,55.52,2,0,0,3,0,3,18,830.25,6.67,3624.12,9961.22,1499.976,8461.24,11320.38,2,0,0,3,0,0,0,0.0,0,0,0,0.0,33.0,20.0,2023-05-29,1092.0,OK,Supplier A,1725.2,2022-05-22,2024-12-18,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Nike T-Shirts Model-771,Clothing,Nike,38.94,41.0,59.9,0,0,0,0,2,2,18,621.27,10.0,648.39,9940.24,687.46,9252.78,15185.01,0,0,0,0,2,0,0,0.0,0,0,0,0.0,266.0,31.0,2024-05-12,743.0,OK,Supplier A,3591.0,2023-04-18,2023-12-17,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-580,Electronics,Apple,695.42,1162.25,40.17,1,0,0,0,1,3,20,577.95,3.33,13908.4,9898.44,307.31,9591.13,-2349.4,1,0,0,0,1,1,2,1817.22,0,0,0,33.33,406.0,47.0,2023-10-15,953.0,OK,Supplier B,4384.8,2023-04-15,2023-11-17,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,IKEA Furniture Model-484,Home,Ikea,194.08,413.58,53.07,1,0,0,0,2,3,14,566.22,7.5,2717.12,9868.42,1066.46,8801.96,5209.96,1,0,0,0,2,0,0,0.0,0,0,0,0.0,42.0,29.0,2023-01-06,1235.0,OK,Supplier A,1554.0,2023-03-12,2024-08-11,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Levi's Jeans Model-772,Clothing,Levi'S,34.69,90.36,61.61,0,0,0,0,0,1,5,1957.54,0.0,173.45,9787.7,0.0,9787.7,9614.25,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,2836.0,2024-01-02,2024-01-02,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-842,Beauty,L'Oreal,16.95,65.81,74.24,1,0,0,0,2,3,9,1342.57,11.67,152.55,9760.54,1361.979,8398.56,11930.58,1,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-02-01,2023-08-11,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Fiction Model-300,Books,Various,8.98,19.39,53.69,0,0,1,1,1,2,10,726.97,12.5,89.8,9735.13,1714.396,8020.73,7179.9,0,0,1,1,1,2,4,465.45,1,0,0,100.0,0.0,15.0,2023-04-21,1130.0,OK,Direct,0.0,2022-11-07,2024-08-29,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Various Fiction Model-740,Books,Various,8.78,20.78,57.75,2,0,0,1,0,2,11,955.47,12.5,96.58,9713.57,1698.385,8015.19,10413.59,2,0,0,1,0,1,2,810.5,0,0,0,50.0,302.0,32.0,2024-02-15,830.0,OK,Supplier A,8785.5,2022-12-05,2023-10-21,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-238,Electronics,Apple,845.92,1304.97,35.18,3,0,0,0,1,4,25,728.0,3.75,21148.0,9699.15,304.529,9394.62,-2948.0,3,0,0,0,1,0,0,0.0,0,0,0,0.0,221.0,27.0,2024-03-25,791.0,OK,Direct,7054.3,2022-07-15,2024-09-20,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,L'Oreal Skincare Model-302,Beauty,L'Oreal,16.78,55.3,69.66,0,0,0,0,1,1,10,964.0,0.0,167.8,9640.0,0.0,9640.0,9472.2,0,0,0,0,1,0,0,0.0,0,0,0,0.0,68.0,31.0,2023-04-30,1121.0,OK,Supplier A,2836.0,2023-03-21,2023-03-21,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Levi's Jeans Model-868,Clothing,Levi'S,35.19,84.78,58.49,0,0,1,1,1,5,18,595.97,17.0,633.42,9626.7,2103.088,7523.61,10094.04,0,0,1,1,1,1,2,256.65,0,0,0,20.0,45.0,40.0,2024-11-14,557.0,OK,Supplier A,1100.0,2023-02-19,2024-05-04,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Dell Laptops Model-148,Electronics,Dell,711.66,993.71,28.38,0,0,1,0,1,1,6,1680.61,5.0,4269.96,9579.48,504.183,9075.3,5813.7,0,0,1,0,1,1,2,1053.94,1,0,0,100.0,93.0,7.0,2023-10-07,961.0,OK,Supplier B,2836.0,2024-04-28,2024-04-28,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Apple Smartphones Model-593,Electronics,Apple,697.68,1222.52,42.93,1,0,1,0,1,2,7,1636.58,10.0,4883.76,9552.1,1502.89,8049.21,6572.3,1,0,1,0,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2023-10-01,2024-05-17,2026-05-25T17:44:39.390524,1.0.0,15
2,Midtown Express,New York,Northeast,Express,Dell Laptops Model-778,Electronics,Dell,695.77,911.99,23.71,3,0,0,0,2,4,18,823.57,1.67,12523.86,9464.76,130.7385,9334.02,2300.4,3,0,0,0,2,2,3,377.0,0,0,0,50.0,360.0,9.0,2023-05-25,1096.0,OK,Direct,8660.0,2022-02-01,2023-04-10,2026-05-25T17:44:39.390524,1.0.0,15
